__id__,caption,category_code,country_code,created_at,url
RmQhksMEHiYhHDUXOgQi,Deoksugung stonewall walkway with autumn maple in Korea,CITIES,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/deoksugung-stonewall-walkway-with-autumn-maple-in-seoul-korea-gm1005738582-271499045
Tc6TBZs5UzjRqfSrUL6f,a group of Korean young women wearing cropped T-shirts and celebrating an soccer event,PEOPLE,KOR,2024-07-01T13:40:02Z,https://live.staticflickr.com/2926/14308608630_07411c8647_b.jpg;
TxSkNdcB1Tri9Z9jv2PR,"two men in traditional Korean clothing are performing a samul nori, a Korean traditional percussion instruments and dancing",DANCE,KOR,2024-07-01T13:40:02Z,https://pixabay.com/photos/korea-dance-temple-tradition-71953/
UPb1rWQxPoEClHPUK04y,a Korean man wearing a horse mask and many Koreans people gathering at an event,PEOPLE,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Gangnam_Style_FlashMob_Seoul_02_logo_%288066067307%29.jpg/800px-Gangnam_Style_FlashMob_Seoul_02_logo_%288066067307%29.jpg?20140320205654
UsTLimKssn607acV3YBS,Korean steamed dish made with braised short ribs,FOOD,KOR,2024-07-01T13:40:02Z,https://www.themeatclub.com.sg/wp-content/uploads/2021/06/9-2.jpg
V78cHke3M5mwY0fzUAQl,a group of people performing a Korean folk music tradition that includes drumming and dancing,DANCE,KOR,2024-07-01T13:40:02Z,https://seulstory.cafe24.com/wp-content/uploads/2017/06/Show-coreano.jpg
VDovZIXCqIiZAZZr1Fm7,a statue symbolizing Korean Buddhism in a park with trees and bushes,RELIG,KOR,2024-07-01T13:40:02Z,https://pixabay.com/photos/korean-festival-section-stone-pagoda-1494056/
VbEEAnOZd7oe6wdkM76b,"Korean barbecue grilling meat, mushrooms and garlic",FOOD,KOR,2024-07-01T13:40:02Z,https://www.dreamstime.com/korean-bbq-raw-pork-grill-kimchi-selective-focus-image185795267
VvbJbv4340zSXjxlK1Jm,a bawl of traditional Korean dish Bibimbap in the stone pot,FOOD,KOR,2024-07-01T13:40:02Z,https://cdn-v2.theculturetrip.com/1280x713/wp-content/uploads/2019/07/hwhxn4.webp
WFDmXQoSFHxf6vlVA3zo,"Seoul, the capital of Korea, with a mountain in the background",CITIES,KOR,2024-07-01T13:40:02Z,https://www.d8aspring.com/hs-fs/hubfs/Eye-on-Asia/20210621-south-koreas-love-for-hiking-seoul.jpg?width=1726&name=20210621-south-koreas-love-for-hiking-seoul.jpg
WtheabrBNsHL5YWWAlcA,A rural city in Korea with many buildings and buses,CITIES,KOR,2024-07-01T13:40:02Z,https://www.hydrogenfuelnews.com/wp-content/uploads/2019/11/hydrogen-cities-City-in-South-Korea.jpg?ezimgfmt=rs:750x421/rscb9/ngcb8/notWebP
WvnazdBgLzFiPdTlzBoJ,a woman looking at the Korean traditional palace,ARCH,KOR,2024-07-01T13:40:02Z,https://plus.unsplash.com/premium_photo-1682091707727-33174f11d94d?ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D&auto=format&fit=crop&w=2070&q=80
XSmFn7TvHobKQha1M4ea,a hot Korean sea food pot,FOOD,KOR,2024-07-01T13:40:02Z,https://d2rdhxfof4qmbb.cloudfront.net/wp-content/uploads/20180906184813/Korean-food-696x385.jpg
Xs8YozPYGgRjmwKNU3MT,a plate of rice cake tteokbokki covered in spicy sauce on a table,FOOD,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/2/22/Tteok-bokki_3.jpg
XwwPdpSv7p2bVTGG6uOz,Korean women holding latterns at night in lutus festival,RELIG,KOR,2024-07-01T13:40:02Z,https://asiasociety.org/sites/default/files/styles/1200w/public/H/historicalandmodernreligions.jpg
YIogd1tv9nICMcSsudAX,Korean street with some stores in the mountains,NATUR,KOR,2024-07-01T13:40:02Z,https://unsplash.com/photos/a-street-with-cars-and-people-on-it-and-buildings-on-the-side-dVtJlDMQM-4
YfDfUmMbMcKdSWqjX9mu,Korean chopsticks and spoons in a while ceramic bowl,RELIG,KOR,2024-07-01T13:40:02Z,https://www.decorlane.com/cdn/shop/products/Hot-Sale-304-Stainless-Steel-Silver-Chopsticks-Spoon-Set-Korean-Reusable-Black-White-Hashi-Sushi-Sticks_bd001001-e02b-44fa-9bec-2ab6f02feaa4.jpg?v=1566933626
Z7DQz36gqFH1wCAE8qLY,Cubed steak is grilled on a Korean-style round barbecue grill using tongs,RELIG,KOR,2024-07-01T13:40:02Z,https://ling-app.com/wp-content/uploads/2021/11/10-Useful-Korean-Kitchen-Utensils-For-Beginners-14-1.jpg
Z9dkRBTXh4OJjncfe8ih,Korean instant ramen noodles cooked in a Korean yellow ramen pot,RELIG,KOR,2024-07-01T13:40:02Z,https://ae01.alicdn.com/kf/H0d4e6d17540e42b59809f720bc5cf3bbF/Korean-Noodle-Pot-Ramen-Pot-Aluminum-Rapid-Noodle-Cooker-Boiler-For-Soup-Pasta-Egg-Instant-Noodle.jpg
ZGnHWx9YtXgPFpsddez0,a bell hanging from a wooden building showing Korean Buddhist culture,RELIG,KOR,2024-07-01T13:40:02Z,https://pixabay.com/photos/bell-korean-asian-traditional-2709589/
ZRmimms3LF2HEp4Iwtw4,many Korean people getting off a bus at the bus station in Seoul,PEOPLE,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/people-getting-off-a-bus-gm1216785389-354939290?phrase=south+korea+covid&searchscope=image%2Cfilm
aQpASEkW7KF7XUXBR6HV,autumn view of palaces and modern buildings in Seoul,CITIES,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/autumn-of-deoksugung-royal-palace-and-seoul-city-gm917991328-252533062?phrase=seoul+fall&searchscope=image%2Cfilm
af3zqb9HyO9rcqmTqkUO,a man wearing a Korean school uniform,CLOTH,KOR,2024-07-01T13:40:02Z,https://www.flickr.com/photos/koreanet/20286369291
b1wzF27q8LWcpr4GGDVQ,"Korean-style modern buildings, advertisements on buildings, and cars are passing by on roads",CITIES,KOR,2024-07-01T13:40:02Z,https://live.staticflickr.com/7343/13950152030_0ea89f2bf3_b.jpg
bsqw41jDyUFjWPlrtlO6,a large Korean palace with steps leading up to it,ARCH,KOR,2024-07-01T13:40:02Z,https://drive.google.com/file/d/1VPQsyM6yb_W24TO4Uo06SnZrW_X9o_2I/view
cF0Pl2figonXzRjCZMJb,a table with Korean delicate food in plates,FOOD,KOR,2024-07-01T13:40:02Z,https://drive.google.com/file/d/1U2iNiJ-4BYoS3_n-cGoyjcviZEVz9b2X/view?usp=drive_link
cKjZ58VHh7IhPW1Goi4P,Korean ginseng chicken soup traditionally eaten during the summer for body health,FOOD,KOR,2024-07-01T13:40:02Z,https://www.flickr.com/photos/gorekun/27742673254
cT3p7d8qefrUl9iQnqsH,a person roasting meat on a table at a Korean BBQ restaurant,FOOD,KOR,2024-07-01T13:40:02Z,https://koreawithpriya.blog/wp-content/uploads/2023/06/kbbq7-jpg-webp.webp
cs34NYUOSG9DUiNdVe96,"a typical modern Korean bedroom with a bed, refrigerator, and television, wooden floors and large windows",ARCH,KOR,2024-07-01T13:40:02Z,https://drive.google.com/file/d/1gObBRGXshYX8JDjyYxxUcQ6paEft0jKW/view?usp=sharing
dIc3Fh5QcUs1vYCEKMTd,a Korean man in a traditional hanbok wearing a hat,CLOTH,KOR,2024-07-01T13:40:02Z,https://4.bp.blogspot.com/-4h6KoDxn1Q0/V10DN9B9jJI/AAAAAAAAABM/2EkTrtfv5IgCMyO6X8ON6N_CLUfCZl35gCKgB/s320/26f9d2f8aee66f48e4a54baf1fac0e5d.jpg
drmjjMhtQZDVDEcd5tIM,"for the K-Pop Awards, idols dressed in Korean school uniform style stand side by side",DANCE,KOR,2024-07-01T13:40:02Z,https://commons.wikimedia.org/wiki/File:Korea_KPOP_World_Festival_35.jpg
e9WPhklmSkKuf9EAog5h,an exterior of Korean traditional architecture,ARCH,KOR,2024-07-01T13:40:02Z,https://article-imgs.scribdassets.com/2nxt7r1mkgbfem5h/images/file8QBY67NM.jpg
eL61fkvF0vmLWUZMtKqq,Korean mung bean pancake on a plate,FOOD,KOR,2024-07-01T13:40:02Z,https://www.venturists.net/wp-content/uploads/2019/05/What-to-Eat-in-Seoul-Korea-Bindaeduk-and-Makgeoli--768x451.jpeg.webp
f15rLN6d0bfCLBXdbUV5,people crossing the street in Seoul with high buildings in the back,CITIES,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/busy-streets-in-gangnam-seoul-gm458249945-26470346
fSgckYO5mYkBOaJhMimA,people walking down a narrow street in the Korean food district,CITIES,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/seoul-myeongdong-shopping-street-at-sunset-gm523882406-92097071
fta34h1UrdQl2O8otXuY,a group of Korean women wearing pink aprons are selling Korean traditional snack songpyeon,FOOD,KOR,2024-07-01T13:40:02Z,https://cdn2.picryl.com/photo/2016/09/14/koreans-visited-a-traditional-market-complex-in-cheongju-4a8dd0-1024.jpg
gAf4IWGHJB7kPNBSJeVz,"a bowl of Korean food, bibimbap with lots of vegetables and meat",FOOD,KOR,2024-07-01T13:40:02Z,https://www.flickr.com/photos/60173925@N06/15897038815
gfIwNCvrbzuKvCoWqdyu,a Korean man is wearing a white and gray mixed t-shirt and a gray coat,CLOTH,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/2015_%ED%95%9C%EB%A5%98%ED%8C%A8%EC%85%98%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C_%28Korean_Wave_Fashion_Festival%29_%ED%8F%AC%ED%86%A0%EC%A1%B4_%EA%B8%B0%EB%85%90%ED%96%89%EC%82%AC_%281%29.jpg/359px-2015_%ED%95%9C%EB%A5%98%ED%8C%A8%EC%85%98%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C_%28Korean_Wave_Fashion_Festival%29_%ED%8F%AC%ED%86%A0%EC%A1%B4_%EA%B8%B0%EB%85%90%ED%96%89%EC%82%AC_%281%29.jpg?20151201064843;
hVhAdlnHQaYeBkTvJQ7j,a coastal road in Jeju island in Korea,CITIES,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/jeju-olle-trail-countryside-village-and-hallasan-mountain-in-jeju-island-korea-gm1393494842-449326951?phrase=jeju+car&searchscope=image%2Cfilm
ha5E7RI70MYgWl9Z12YH,the city view of Cheonggyecheon in downtown Seoul with high buildings,CITIES,KOR,2024-07-01T13:40:02Z,https://natureconservancy-h.assetsadobe.com/is/image/content/dam/tnc/nature/en/photos/i/s/iStock-509662042-1800.jpg?crop=0%2C72%2C1800%2C990&wid=2000&hei=1100&scl=0.9
iDCUDue3OFyTOjmwAYTh,a bowl of Korean cold noodles in chilled broth,FOOD,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/0/07/Korean.noodles-Mul.naengmyeon-01.jpg
inxljx5lD2gErQ0ZyOPz,traditional Korean village in spring with tall building in the back,ARCH,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/bukchon-hanok-village-with-modern-building-in-seoul-south-korea-gm838039606-136747653?phrase=korean+traditional+village&searchscope=image%2Cfilm
itFop72FL1viKuSgKiYK,"Gwangalli Beach in Busan in Korea, many tall buildings besides the beach",CITIES,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/gwangalli-beach-in-busan-south-korea-gm1141275856-305695002?phrase=haeundae&searchscope=image%2Cfilm
jFD3hopznaWDVO3Uhikz,a bowl of Korean banquet noodle in a light broth served with toppings,FOOD,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/korean-traditional-noodles-gm1222694180-358869827
jmtKb0o8HTjH3XjkEL5G,"houses in a Korean old folk village in Jeju island, large rock statues in front",ARCH,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/es/foto/pueblo-popular-de-jeju-castle-town-flores-de-cerezo-flores-de-violaci%C3%B3n-flores-de-gm1310286407-399745154?phrase=glotis+fotos&searchscope=image%2Cfilm
kTQ5ywso35zHIgHEZfTL,a Korean traditional architecture pagoda in autumn,ARCH,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/autumn-season-of-gyeongbokgung-palace-in-seoul-south-korea-gm660554090-120440707
kkhKma0dn1v8uXJ6lApE,"Korean modern apartment structure, downstairs hidden by trees and lots of windows",ARCH,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/East_facade_of_Hyundai_Apartments_31-dong_in_Seoul%2C_Korea.jpg/800px-East_facade_of_Hyundai_Apartments_31-dong_in_Seoul%2C_Korea.jpg?20201011084414;
lWP3AMSOp1yVhAagu988,a drum in traditional Korean patterns,DANCE,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/korean-traditional-drum-seoul-south-korea-gm880334498-245254605
lmvPNDPxEjRWcrM3Khiv,a paper fan in traditional Korean design,DANCE,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/SamTaegeukFan.jpg/470px-SamTaegeukFan.jpg
mBysSx4UhkBFQFXuBKM1,people crossing the street in Korea,CITIES,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/street-crossing-in-seoul-gm524397013-52299380
mML9TrhG1Nq5NawCP4vg,a girl wearing Korean traditional clothing hanbok,CLOTH,KOR,2024-07-01T13:40:02Z,https://images.unsplash.com/photo-1506480932912-dbbe35e3e516?ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D&auto=format&fit=crop&w=2070&q=80
ndo061y5djOuTZBkJ8er,a group of people performing a K-pop dance routine,DANCE,KOR,2024-07-01T13:40:02Z,https://scontent.fagc2-1.fna.fbcdn.net/v/t39.30808-6/284611428_1627834460919266_1850967223596763235_n.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=104&ccb=1-7&_nc_sid=a0818e&_nc_ohc=pDBKKpMZ5fkAX9yNXqz&_nc_ht=scontent.fagc2-1.fna&oh=00_AfCXN7wkDviwcuVNwdBfF7dJjZU8pMc76JC7PepLGIcN4w&oe=659C6A71
npPcT5D1Xv0wdLF6F7Di,"Sanbangsan mountain at Saye Beach in Jeju island, Korea",NATUR,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/mountain-coast-cloud-gm1087445044-291750800
o7SdCa2Ij4jUWcTT4ym1,"Korean spicy sausage stew made with ham, sausage, kimchi, and instant noodles",FOOD,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/korean-army-base-stew-gm1309116531-398932841
oGbPbPa9udZ4iCkvkUOy,the korean tea field in a hill,NATUR,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Boseong_tea_field.jpg/800px-Boseong_tea_field.jpg?20130704115429
p1Kf9kQc5X8MkzdVXJUL,freshly baked Korean fish-shaped pastry stuffed with sweetened red bean paste on a grill,FOOD,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/korean-taiyaki-gm1217080398-355121830
p8hBQi239NdB1dD5iWTr,"a dish of Kimbap, a type of Korean sushi made with rice and fillings wrapped in seaweed",FOOD,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/korean-style-sushi-called-kimbap-gm1299945541-392418195?phrase=korean+sushi&searchscope=image%2Cfilm
phA8Vh0pXIROgrh3cY1c,a female Korean businesswoman standing at the front of her office and presenting,PEOPLE,KOR,2024-07-01T13:40:02Z,https://imageio.forbes.com/specials-images/imageserve/61c9d2ed6f54277b2290a841/Confident-female-professional-pitching-an-idea-with-colleagues/960x0.jpg?format=jpg&width=1440
pvavDeol6mDuM3oa7saV,two people are putting korean tranditional drink makgeolli in a bottle,FOOD,KOR,2024-07-01T13:40:02Z,https://dsj1e5gc359pm.cloudfront.net/uploads/products/644/contents/1b20bc73-[%EA%BE%B8%EB%AF%B8%EA%B8%B0]DSCF1014.JPG
q4DFlvvjKk3XDQxHargh,a cup of traditional Korean liquors and a wine bottle,FOOD,KOR,2024-07-01T13:40:02Z,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ615bMOxGCfwxJgre1z3oNhXEgD4GHvEQdID63Ojv3Y9QlQMpJd3TCI9DpuKFq_NKq8ag&usqp=CAU
qA59Iy7ic61vDt2GFsBO,a girl walking down the street while watching her smart phone in Korea,CLOTH,KOR,2024-07-01T13:40:02Z,https://plus.unsplash.com/premium_photo-1667520528446-ce208980033c?ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D&auto=format&fit=crop&w=2070&q=80
qMXz9b4HJ9ak6oUZkyUg,Korean papgoda at a Korean Buddhist temple with many laterns,RELIG,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/buddhas-birthday-gm458347173-25707433
qWci47KQq6OJwxx2PUJx,Bank of Korea and Korea night view in the city,CITIES,KOR,2024-07-01T13:40:02Z,https://live.staticflickr.com/7374/12760634685_031d96956e_b.jpg
qr7miuo9q7DZySR5EGwG,a red brick fence and a Korean-style tiled roof,ARCH,KOR,2024-07-01T13:40:02Z,https://live.staticflickr.com/5252/5392415561_3c6bbdf1b4_z.jpg;
quNgzLlt26e6Xvq5G04Z,napa cabbage Kimchi on a plate,FOOD,KOR,2024-07-01T13:40:02Z,https://d3h1lg3ksw6i6b.cloudfront.net/media/image/2017/11/07/97c616a66968437aacea893d79511ac9_kimchi_text_1.jpg
r2oV85SBj4KQYoHl37MZ,various dishes of Korean street food,FOOD,KOR,2024-07-01T13:40:02Z,https://damecacao.com/wp-content/uploads/2022/12/34587150_street-food-at-dongdaemun-district-nightlife-in-seoul-korea-1020x765.jpg
r60TWBqJbUMPCebGsLWl,"a table full of food at a Korean nudle restaurant serving Korean dumplings mandu, bowl of soy sauce, and kimchi",FOOD,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/9/94/Korean_cuisine-Kalguksu_and_mandu.jpg
rIhvussraCHViISu5u5O,a Korean-style living room in the apartment with light from the window blinds,ARCH,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/the-interior-of-the-living-room-shines-through-the-blinds-gm1171042261-324277648
rOnXLxua1KmDh92FIo9u,a man wearing a traditional Korean costume wearing a hat,CLOTH,KOR,2024-07-01T13:40:02Z,https://pbs.twimg.com/media/DoHMHvdUUAAg1pZ?format=jpg&name=900x900
s3QPS2ewMHwypU9PKDJ5,"one of the Eight Gates in the Fortress Wall of Seoul, South Korea",ARCH,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/seoul-south-korea-july-2020-the-official-name-of-namdaemun-gate-in-seoul-is-gm1256085816-367662219?phrase=sungnyemun+gate+%28namdaemun%29+in+seoul+south+korea&searchscope=image%2Cfilmm
sA1GMha7p2kovzNq3nxT,some korean political people wearing suit sitting together,PEOPLE,KOR,2024-07-01T13:40:02Z,https://jenikirbyhistory.getarchive.net/media/president-of-the-republic-of-south-korea-moon-jae-in-98c639?zoom=true
smno6zknAWeVibEQuIGS,a Korean man and woman wearing traditional Korean clothing,CLOTH,KOR,2024-07-01T13:40:02Z,https://writersorder.com/wp-content/uploads/2021/10/%EC%9E%90%EB%A3%8C%EC%B0%BE%EB%8B%A4%EB%A7%8C%EB%93%A0%EA%B3%84%EC%A0%95-on-Twitter.jpg
svNqNK5V2PlIxB928fru,two people dressed in traditional Korean costumes are performing at the Korea Royal Palace,DANCE,KOR,2024-07-01T13:40:02Z,https://www.alamy.com/stock-photo-seoul-south-korea-october-25-2014-the-changing-of-the-guard-demonstration-83053635.html?imageid=3F198F01-3A16-4C2B-8213-6E387405F3F3&p=178341&pn=6&searchId=637faf6aaf6b950a2108b8d4708090f9&searchtype=0
tTMpB9nEsSUgAUWXan8D,a Korean woman is preparing korean food on a grill,PEOPLE,KOR,2024-07-01T13:40:02Z,https://pixabay.com/photos/asia-asian-south-korea-korean-meal-5387568/
tYrkE02HiR2tUDcpJiPY,two Korean female performing traditional instrument flute and traditional string instrument Geomungo,DANCE,KOR,2024-07-01T13:40:02Z,https://www.flickr.com/photos/ci-um/16316633087/
tpscm8WD3Q9sN3d6WnIh,a busy alley with people and stores at night in Korea and stores with signs,CITIES,KOR,2024-07-01T13:40:02Z,https://lp-cms-production.imgix.net/2022-03/GettyRF_459239459.jpg?auto=format&w=1440&h=810&fit=crop&q=75
u0QSUNiNDHrTmoE2E9xQ,a road in Korean mountain areas,NATUR,KOR,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Donghae-bukbu_line_on_Korean_DMZ.JPG/800px-Donghae-bukbu_line_on_Korean_DMZ.JPG
uUJMB3JkTZgopy0zEi4K,a woman dressed in Hanbok is playing a traditional Korean string instrument Haegeum,DANCE,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/young-female-musician-playing-haegeurm-korean-traditional-musical-instrument-gm1070258474-286338603
ujoGaj5jtX3IXVIBofJf,"Wooden corridors, traditional Korean architecture in sunlight",ARCH,KOR,2024-07-01T13:40:02Z,https://c.pxhere.com/photos/7d/e8/toes_flooring_section_traditional_flooring_korea_maru_hanok_hanok_house_republic_of_korea_daegu-594998.jpg!d
uwDSqraG3sYYGfFfypNI,a young Korean man smiling at the camera,PEOPLE,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/young-man-look-to-you-gm1191348064-338056330
vKqnuYl7JkdTD4T69Lxf,a group of Korean musicians playing traditional string instrument plucked zither Gayageum,DANCE,KOR,2024-07-01T13:40:02Z,https://c.pxhere.com/photos/76/dc/korean_music_hanbok_musicians_stage-770826.jpg!d
vYAiCTWa8J8Yf8S6vKx9,traditional Korean pavilion in a rock park,NATUR,KOR,2024-07-01T13:40:02Z,https://www.flickr.com/photos/firstocean/43546936630/
wFZ5D1WwwcEc5RyzI06t,a Korean man and woman in traditional hanbok,CLOTH,KOR,2024-07-01T13:40:02Z,https://i.pinimg.com/originals/09/c5/db/09c5dbe60774102566b47e16fb64da61.jpg
wZfBi1nQZzqQbetLhlQy,traditional Korean side dish packages,FOOD,KOR,2024-07-01T13:40:02Z,https://images.unsplash.com/photo-1562571708-527276a391ac?ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D&auto=format&fit=crop&w=2070&q=80
x1DUJWwkIY2nRl7r6qp1,"a person is holding a Jing and a malle, traditional instrument gong in Korea",DANCE,KOR,2024-07-01T13:40:02Z,https://wikiwandv2-19431.kxcdn.com/_next/image?url=https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Jing.jpg/1500px-Jing.jpg&w=1200&q=50
xUE9vugMwQeLvH6nwbYA,Korean traditional interior living room with many furniture and Buddhist statues,ARCH,KOR,2024-07-01T13:40:02Z,https://drive.google.com/file/d/1uVHUyymPEqgqc3HaA_XZevQ1CG69JtKw/view
y4LBYVAwC4R7eeKYsv8j,traditional Korean houses at Gangneung Hanok village at night,ARCH,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/architecture-traditional-wooden-house-illumination-with-blue-sky-at-ojuk-hanok-gm1184382308-333375620
yvlgscgoKdYaO0xvxf0n,an interior of a house in traditional Korean style,ARCH,KOR,2024-07-01T13:40:02Z,https://t4.ftcdn.net/jpg/04/96/38/51/240_F_496385192_k58C5OJRVvcPriOfRb8HU3lDlYwFpjkw.jpg
yxUflSRBP4BY0wQsSmnZ,a Korean woman wearing a traditional Korean hanbok,CLOTH,KOR,2024-07-01T13:40:02Z,https://pimg.designhouse.co.kr/cms/contents/direct/info_id/61543/1353157771190.jpg
zTIuy01g7fJBIrvAQ1gg,a group of Korean folk dancers playing traditional Korean drum and folk music,DANCE,KOR,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/the-image-of-people-playing-samulnori-gm1182464427-332048744?phrase=korean+folk+village&searchscope=image%2Cfilm
zoQZhdx2G5iyyj410EzW,famous Korean fried chicken with spicy source,FOOD,KOR,2024-07-01T13:40:02Z,https://commons.wikimedia.org/wiki/File:Korean_fried_chicken_2_yangnyeom.jpg
zzv6jZkwRgro97ixmb0X,a knife and a whisk on a cutting board modern korean style,RELIG,KOR,2024-07-01T13:40:02Z,https://drive.google.com/file/d/1reSGvd4Isucm-S9OtII21HqefDhXSzjT/view?usp=sharing
0CvnwalceSNww8QfDZcQ,many people on the street for the event of Holy Week in Mexico,RELIG,MEX,2024-07-01T13:40:02Z,https://www.yoinfluyo.com/wp-content/uploads/2019/04/festejos_mexicanos.png
0DrRdfGzfwagQK2cSZr0,a group of young children in Mexico smiling and wearing blue t-shirts,PEOPLE,MEX,2024-07-01T13:40:02Z,https://www.globalgiving.org/pfil/14617/ph_14617_50200.jpg
0myw6iM8L6SHLcv7lF9h,a Mexican muralism depicting a group of people in front of a mural,DANCE,MEX,2024-07-01T13:40:02Z,https://thetricontinental.org/wp-content/uploads/2020/02/David-Alfaro-Siqueiros-Del-Porfirismo-a-la-Revolucio%CC%81n-1957-1966.jpg
1HeP7p8ZUIGbRk9EJ5Eo,the city view with tall buildings in Mexico City,CITIES,MEX,2024-07-01T13:40:02Z,https://www.lugaresturisticosenmexico.com/wp-content/uploads/2022/07/Lateral-Paseo-de-la-Reforma-Ciudad-de-Mexico.jpg
1IkXm05h47VUMva53V3B,an overhead view of Guanajuato colonial city in Mexico,CITIES,MEX,2024-07-01T13:40:02Z,https://wallpapers.com/images/high/beautiful-city-2236-x-2236-wallpaper-dwik8khzfff5jq87.webp
1UEhiFdrlsBPYH14wblw,a Mexican Mariachi band playing music in the street,DANCE,MEX,2024-07-01T13:40:02Z,https://www.liveabout.com/thmb/et2hhbSZP1Q_f950sG4x6ARCje8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/GettyImages-76133069-57c37a0b3df78cc16ebb287e.jpg
1ZxctKDkrgoFALIEMsN2,a woman posing in a narrow street in Guanajuato city in Mexico,PEOPLE,MEX,2024-07-01T13:40:02Z,https://www.pinterest.com/pin/304274518575978070/
1hABGD0fjd2FoAiA2gvy,an indoor market in Mexico full of assorted fruit stands and colorful Mexican pinatas hanging from the ceiling,ARCH,MEX,2024-07-01T13:40:02Z,https://imagedelivery.net/0LMYosKeo5o-LXOCjdKUuA/tourscanner.com/2021/08/La-Merced-Market-Mexico-City.jpg/w=800
1nA1wJTOAWqK46PaWip7,a painted lion that is Huichol art in Mexico,DANCE,MEX,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/3/33/Jaguar_beaded_Huichol_art.jpg
2420MLmvhyTq2hQURNjP,the Soumaya museum of art in Mexico City,ARCH,MEX,2024-07-01T13:40:02Z,https://cdn.vox-cdn.com/thumbor/w2Vr9JusqtrQG0BrvmTR57jSaZA=/0x0:7000x4667/1720x0/filters:focal(0x0:7000x4667):format(webp):no_upscale()/cdn.vox-cdn.com/uploads/chorus_asset/file/8022965/shutterstock_506154997.jpg
2ULonksuoph3nycopyL3,traditional Mexican chilaquiles in a plate,FOOD,MEX,2024-07-01T13:40:02Z,"https://cdn.apartmenttherapy.info/image/upload/f_auto,q_auto:eco,c_fit,w_730,h_487/k%2FPhoto%2FRecipes%2F2019-05-How-To-Chilaquiles%2FJoeLingeman_2019-04-22_PHOTO_Kitchn65454_HT_Chilaquiles"
2VhrcHKGvrfA1ou1TRUp,an Agave plant field in Jalisco Mexico,NATUR,MEX,2024-07-01T13:40:02Z,https://images.adsttc.com/media/images/5b9b/f7fe/f197/ccd5/3e00/0030/slideshow/tequilajalisco.jpg?1536948217
